,ac1A,ac1B,ac2A,ac2B,ac3A,ac3B,ac4,Or1a,Or2a,Or7a,Or9a,Or10a,Or13a,Or19a,Or22a,Or22b,Or22c,Or23a,Or24a,Or30a,Or33a,Or33b,Or33c,Or35a,Or42a,Or42b,Or43a,Or43b,Or45a,Or45b,Or46a,Or47a,Or47b,Or49a,Or49b,Or59a,Or59b,Or59c,Or65a,Or67a,Or67b,Or67c,Or67d,Or71a,Or74a,Or82a,Or85a,Or85b,Or85c,Or85d,Or85e,Or85f,Or88a,Or92a,Or94a,Or94b,Or98a,Gr21a.Gr63a,ab2B,ab4B,ab5B,pb2A,Or69a,ac1,ac2,ac3_noOr35a,Ir31a,Ir41a,Ir75a,Ir75d,Ir76a,Ir84a,Ir92a,Ir64a.DC4,Ir64a.DP1m,ac1BC,ac2BC,Or83c
spermine,0.0,0.0,0.0,0.0,0.0,0.0,0.100860624391055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.439922826426373,0.278571428571429,0.106954092671471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
phenylacetone,0.0,0.0,0.0468877577867332,0.0,0.0720601347565533,0.0977997387245376,0.0589648414888466,0.0,0.0,0.0510578215136562,0.184668228914901,0.0482308195625174,0.232965585220444,0.0,0.00102009032772166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.568995149967501,0.0293985058959173,0.0,0.0700537936281041,0.0,0.0,0.0,0.0,0.0,0.0,0.0525692482847016,0.0,0.145938797888328,0.170949261741663,0.0,0.0,0.0,0.0873547986179947,0.0,0.0471740872812879,0.0,0.0441858166364378,0.0,0.115150012490163,0.0,0.184288637567823,0.0,0.0,0.0,0.00447139346517108,0.0,0.0,0.648857544235121,0.0,0.00750843286913108,0.0,0.0344709878929075,0.0,0.0,0.311649640897533,0.151020408163265,0.125828344319378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0221615229652079,0.0
n-methylpiperidine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143629834500602,0.0173469387755102,0.0807398542716008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
(-)-beta-citronellol,0.0,0.0,0.0,0.0,0.0,0.0,0.103694580058847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213186421019762,0.236734693877551,0.220199602558911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
piperonal,0.0,0.0,0.0,0.0,0.0,0.0,0.0646473942161244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287259669001204,0.210204081632653,0.123731205247388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2-oxobutyric acid,0.0,0.0,0.0,0.0,0.0,0.0,0.0677978082668194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.272806352321898,0.410204081632653,0.142605456895295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
linalyl acetate,0.0,0.0,0.0,0.0,0.0,0.0,0.093775735221576,0.0,0.0,0.0,0.0,0.0,0.0,0.578462501367927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.229446402283981,0.151020408163265,0.132119761535347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0921658986175115
hydrogen chloride,0.0,0.0,0.0,0.0,0.0,0.0,0.093775735221576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.236673060623634,0.26734693877551,0.124028998995611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1-methylcyclohexanol,0.0,0.0,0.0,0.0,0.0,0.0,0.0772443271594582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287259669001204,0.23265306122449,0.112196940351445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3-acetylpyridine,0.0,0.0,0.0,0.0,0.0,0.0,0.107945513560534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.267386358567159,0.23265306122449,0.096468397311523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
glutamate,0.0,0.0,0.0,0.0,0.0,0.0,0.0914141054984164,0.0,0.0,0.0,0.0,0.0,0.0,0.015409104133103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.281839675246465,0.353061224489796,0.11534264895943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
(-)-beta-pinene,0.0,0.0,0.0,0.0,0.0,0.0,0.112668773006854,0.0,0.0,0.0,0.0,0.0,0.0,0.151171670531539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.281839675246465,0.206122448979592,0.11534264895943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alpha-terpinene,0.0,0.0,0.0,0.0,0.0,0.0,0.107945513560534,0.0,0.0,0.0,0.0,0.0,0.0,0.586943860056677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0368637358094928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222219743944328,0.238775510204082,0.207616768126973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ethylbenzene,0.0,0.0,0.0,0.0,0.0,0.0,0.0677978082668194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.263773029397332,0.248979591836735,0.218102463486922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
toluene,0.0,0.0,0.0,0.0,0.0,0.0,0.116919706508541,0.0,0.0,0.0,0.0,0.0,0.0,0.0242143064948761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.267386358567159,0.334183673469388,0.161479708543202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.216589861751152
prop-2-enyl acetate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0805479670778367,0.0,0.0661705427760517,0.0,0.114235410732985,0.426250991764268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.357411402214364,0.0,0.0,0.0,0.0,0.0,0.28925999616365,0.0,0.0,0.0,0.0,0.16400344730963,0.0,0.0,0.125165275978966,0.0,0.0,0.0,0.0,0.0,0.0110633828529173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126319153200394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
(2R)-hexan-2-ol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.322205427703116,0.0,0.102596120268206,0.0,0.28201490362824,0.182288885249927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.271727212588422,0.0,0.0,0.0,0.0,0.0,0.405414556528158,0.0,0.0,0.0,0.0,0.106571198491108,0.0,0.0,0.270586125229084,0.0,0.0,0.0,0.0,0.0,0.23623069815993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.409748543168154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"hexa-2,4-dien-1-ol",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.194865340027108,0.0,0.0541853628131293,0.0,0.15224419337668,0.140752985712793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13874277866707,0.0,0.0,0.0,0.0,0.0,0.12470770231393,0.0,0.0,0.0,0.0,0.0340317986214629,0.0,0.0,0.0548442477489135,0.0,0.0,0.0,0.0,0.0,0.0173576012903727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109700250448329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ethyl 3-methylsulfanylpropanoate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103634618853873,0.0,0.0449023602151466,0.0,0.362428309664912,0.537852030366618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.229030417306604,0.0,0.0,0.0,0.0,0.0,0.608685037166048,0.0,0.0,0.0,0.0,0.0837221610995573,0.0,0.0,0.552411764630195,0.0,0.0,0.0,0.0876962910950132,0.0,0.0260852275772556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196122304265319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
(2S)-heptan-2-ol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.183508431893219,0.0,0.0704029267667409,0.0,0.445062846865666,0.377826842572604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13156620454943,0.0,0.0,0.0,0.0,0.0,0.211823622587311,0.0,0.0,0.0,0.0,0.0780024892357616,0.0,0.0,0.42828397439843,0.0,0.0,0.0,0.0,0.0,0.165211974593011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214552983089188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.216589861751152
ethyl 4-oxopentanoate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0805479670778367,0.0,0.0525364901306591,0.0,0.328099362428306,0.537852030366618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173796811339888,0.0,0.0,0.0,0.0,0.0,0.308619089557735,0.0,0.0,0.0,0.0,0.0722343653118076,0.0,0.0,0.552411764630195,0.0,0.0,0.0,0.0,0.0,0.100380391497945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.243775942674579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ethyl prop-2-enoate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0428717011510418,0.0,0.0507885378724019,0.0,0.0560248678490556,0.278261307241438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.318769254360195,0.0,0.0,0.0,0.0,0.0,0.231182715981396,0.0,0.0,0.0,0.0,0.118239431003508,0.0,0.0,0.0548442477489135,0.0,0.0,0.0,0.0,0.0,0.0260852275772556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.134742112597517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
methyl 2-methylpropanoate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0428717011510418,0.0,0.0484492306738034,0.0,0.0538394433805397,0.472653084281541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34668559245603,0.0,0.0,0.0,0.0,0.0,0.134387249010972,0.0,0.0,0.0,0.0,0.505379343433313,0.0,0.0,0.0770952180564217,0.0,0.0,0.0,0.0,0.0,0.00476916441546188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109700250448329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
diethyl oxalate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.138433566357567,0.0,0.145173377999499,0.0,0.19889683398392,0.472653084281541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.318769254360195,0.0,0.0,0.0,0.0,0.0,0.25054180937548,0.0,0.0,0.0,0.0,0.0894185133674074,0.0,0.0,0.180604254646544,0.0,0.0,0.0,0.0,0.0,0.000270974783784635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143244666256268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chlorine,0.0,0.0,0.00697268198895501,0.0,0.198044559734483,0.110610963940179,0.0,0.0,0.0,0.0464508203368255,0.0775360498950032,0.0447376332559674,0.146620627845466,0.0,0.00103443774278497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0240389093018388,0.0252846444594721,0.0,0.0233943095045782,0.0,0.0,0.0,0.0,0.0,0.0,0.0156658685153021,0.0,0.00219639177373443,0.0944581914935501,0.0,0.0,0.0,0.0170104472630759,0.0,0.112979803707942,0.0,0.0180339328940752,0.0,0.121992012931832,0.0,0.0371584403061238,0.0,0.0,0.0,0.0148398045642968,0.0,0.0,0.00655448658647905,0.0,0.00525628900849417,0.0,0.0325713309217501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0102283952147113,0.0
methyldiethanolamine,0.0174133472325106,0.0,0.0468877577867332,0.0,0.0828483216131951,0.0744254231405692,0.104205758538559,0.0,0.0,0.031362014883856,0.0605772815067369,0.0482308195625174,0.124488854394421,0.0,0.00104878515784827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0740572857067629,0.089298329875521,0.0,0.0250826638160594,0.0,0.0,0.0,0.0,0.0,0.0,0.0525692482847016,0.0,0.00303423551885882,0.0450032170197805,0.0,0.0,0.0,0.00581777877009343,0.0,0.0178492875311281,0.0,0.0232643096425477,0.0,0.1164577993075,0.0,0.0665585659990788,0.0,0.0,0.0,0.0174354100341901,0.0,0.0,0.0549373366683393,0.0,0.00262731729124103,0.0,0.0269303101193857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056910569105691,0.015342592822067,0.0
ethyldiethanolamine,0.0,0.0,0.0834254058372402,0.0,0.0516128628102597,0.264847055832099,0.0,0.0,0.0,0.0351277138040944,0.129897811660336,0.0454624364855521,0.107889481441773,0.0,0.00107747998797491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0255898066761509,0.0276673687060635,0.0,0.00228988061106255,0.0,0.0,0.0,0.0,0.0,0.0,0.0525692482847016,0.0,0.00260821523130964,0.0,0.0,0.0,0.0,0.00290888938504672,0.0,0.0254989821873259,0.0,0.0180339328940752,0.0,0.109346698037869,0.0,0.0272634775806366,0.0,0.0,0.0,0.00447139346517108,0.0,0.0,0.0117825537902991,0.0,0.00573842820056481,0.0,0.0105961380772237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0238662555009931,0.0
diethyl phosphite,0.0,0.0,0.0901088570752613,0.0,0.0318570266363393,0.264847055832099,0.0,0.0,0.0,0.0269611250286324,0.561987219560156,0.0440128300263827,0.114620632762104,0.0,0.360046897838474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0255898066761509,0.175851295751732,0.0,0.658420748403126,0.0,0.0,0.0,0.0,0.0,0.0,0.0215405692085404,0.0,0.0072362495851139,0.188370958338623,0.0,0.0,0.0,0.0,0.0,0.0254989821873259,0.0,0.0180339328940752,0.0,0.104696513146014,0.0,0.0305617984891323,0.0,0.0,0.0,0.00639861234826265,0.0,0.0,0.0117825537902991,0.0,0.0623213215534186,0.0,0.0153759993038347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0340946507157044,0.0
triethyl phosphite,0.0174133472325106,0.0,0.0468877577867332,0.0,0.0828483216131951,0.0857396747817848,0.0799009028553849,0.0,0.0,0.0278326228275041,0.11235303790489,0.0461871918819867,0.0904926339625022,0.0,0.00138058321231398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.365984098279844,0.0309565838599923,0.0,0.319053107797486,0.0,0.0,0.0,0.0,0.0,0.0,0.0215405692085404,0.0,0.00164729383030082,0.122799416169456,0.0,0.0,0.0,0.00290888938504672,0.0,0.0229490839685933,0.0,0.00757317939713011,0.0,0.105859687760031,0.0,0.138121787508967,0.0,0.0,0.0,0.105368180987476,0.0,0.0,0.0549373366683393,0.0,0.00154993712483444,0.0,0.0344709878929075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0465631929046563,0.0255709880367783,0.0
"2,3-dimethyl-2,3-dinitrobutane",0.0,0.0,0.0934554116063739,0.0,0.0576025436675324,0.110610963940179,0.128510614221733,0.0,0.0,0.041413287259531,0.103639797095322,0.0471619873031056,0.114620632762104,0.0,0.00112526020295009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0276673687060635,0.0,0.0250826638160594,0.0,0.0,0.0,0.0,0.0,0.0,0.020561452426334,0.0,0.0102500216840225,0.00215279535623471,0.0,0.0,0.0,0.0873547986179947,0.0,0.00509979643746518,0.0,0.0389554398879653,0.0,0.112829941191115,0.0,0.0665585659990788,0.0,0.0,0.0,0.00834733722439825,0.0,0.0,0.0198328218254289,0.0,0.0022681905691055,0.0,0.0105961380772237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015342592822067,0.0
2-ethyl-1-hexanol,0.00348266944650212,0.0,0.0209171517241104,0.0,0.0885345446770907,0.0857396747817848,0.116358186380146,0.0,0.0,0.0304793456603584,0.214557458662977,0.0454624364855521,0.170724312870572,0.0999469359546299,0.00129035157069404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.249431458850781,0.044453515511762,0.0,0.63508510716944,0.0,0.0,0.0,0.0,0.0,0.0,0.0525692482847016,0.0,0.00219639177373443,0.104274259925628,0.0,0.0,0.0,0.0,0.0,0.118443393855144,0.0,0.0206491212683114,0.0,0.150501980376091,0.0,0.0755539205666305,0.0,0.0,0.0,0.00447139346517108,0.0,0.0,0.0721763421653541,0.0,0.00750843286913108,0.0,0.104386034186617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0206947524020695,0.0340946507157044,0.0
hexamine,0.0,0.0,0.0468877577867332,0.0,0.0576025436675324,0.184351952142883,0.0799009028553849,0.0,0.0,0.04867213786315,0.0949449561454309,0.0461871918819867,0.104473792565862,0.0,0.00112526020295009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0232634606146827,0.0248575164522206,0.0,0.0259268409718,0.0,0.0,0.0,0.0,0.0,0.0,0.0186032188619212,0.0,0.00320107063438336,0.026327974892313,0.0,0.0,0.0,0.00581777877009343,0.0,0.0280488804060585,0.0,0.0232643096425477,0.0,0.121992012931832,0.0,0.0338601193976281,0.0,0.0,0.0,0.0,0.0,0.0,0.0965270134805114,0.0,0.00370469745764763,0.0,0.0235073062285051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0221615229652079,0.0
hydrogen peroxide,0.0,0.0,0.0303975199533994,0.0,0.119452441076819,0.168580608434264,0.128510614221733,0.0,0.0,0.0376404910132736,0.0862506924047257,0.0471619873031056,0.0867843281624393,0.0,0.00159784902551333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049030611322282,0.0246439524485949,0.0,0.0313575960308044,0.0,0.0,0.0,0.0,0.0,0.0,0.00881205103985742,0.0,0.00393771674201155,0.0389112456700836,0.0,0.0,0.0,0.0170104472630759,0.0,0.0254989821873259,0.0,0.00757317939713011,0.0,0.107022443344355,0.0,0.0338601193976281,0.0,0.0,0.0,0.0102956032964574,0.0,0.0,0.0104737110604143,0.0,0.00406382417978316,0.0,0.0363811351786458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00776053215077605,0.015342592822067,0.0
nitric acid,0.0208960166790127,0.0,0.0535039525131518,0.0,0.112987972004003,0.184351952142883,0.0799009028553849,0.0,0.0,0.0464508203368255,0.103639797095322,0.0471619873031056,0.0761537702658289,0.0,0.00159784902551333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.120200126584962,0.0237896964340919,0.0,0.0259268409718,0.0,0.0,0.0,0.0,0.0,0.0,0.00685381747544466,0.0,0.00489163111168856,0.0842434897133231,0.0,0.0,0.0,0.0464152799360055,0.0,0.0280488804060585,0.0,0.0389554398879653,0.0,0.112829941191115,0.0,0.0710562432828547,0.0,0.0,0.0,0.00899680994865795,0.0,0.0,0.00916730290243587,0.0,0.00442295090191869,0.0,0.0269303101193857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0129342202512934,0.0187520578936374,0.0
nitromethane,0.0,0.0,0.00139489409489286,0.0,0.0669686751560394,0.168580608434264,0.0859771167761784,0.0,0.0,0.0401551932254029,0.0471156633941287,0.0531207868670626,0.127722648549552,0.0,0.000890963592151766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60634287024876,0.044453515511762,0.0,0.0284954289179429,0.0,0.0,0.0,0.0,0.0,0.0,0.0362836446299893,0.0,0.0691827907728989,0.0129167721374082,0.0,0.0,0.0,0.00581777877009343,0.0,0.0526578969835091,0.0,0.0389554398879653,0.0,0.117841308297802,0.0,0.0140701939466536,0.0,0.0,0.0,0.00511016396019552,0.0,0.0,0.0368355141503097,0.0,0.0309343145125449,0.0,0.0251473842934447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0238662555009931,0.0
